UniProt_ID	UCSC_ID	Matched ratio
sp|O95237|LRAT_HUMAN	uc003ion.1	100
sp|O95238|SPDEF_HUMAN	uc003ojq.2	100
sp|O95238-2|SPDEF_HUMAN	uc011dsq.2	100
sp|O95239|KIF4A_HUMAN	uc010nkw.3	100
sp|O95243|MBD4_HUMAN	uc003emh.2	100
sp|O95243-2|MBD4_HUMAN	uc003emj.2	100
sp|O95243-3|MBD4_HUMAN	uc003emi.2	100
sp|O95243-5|MBD4_HUMAN	uc011bkw.2	100
sp|O95243-6|MBD4_HUMAN	uc003emk.2	100
sp|O95248|MTMR5_HUMAN	uc003blh.3	99
sp|O95248-4|MTMR5_HUMAN	uc003blh.3	100
sp|O95249|GOSR1_HUMAN	uc002hfe.3	100
sp|O95249-2|GOSR1_HUMAN	uc002hff.3	100
sp|O95251|KAT7_HUMAN	uc002ipm.3	100
sp|O95251-2|KAT7_HUMAN	uc010wmb.2	100
sp|O95251-3|KAT7_HUMAN	uc010wmc.2	100
sp|O95251-4|KAT7_HUMAN	uc002ipl.2	100
sp|O95251-5|KAT7_HUMAN	uc010wma.2	100
sp|O95255|MRP6_HUMAN	uc002den.4	99
sp|O95255-2|MRP6_HUMAN	uc002deo.4	100
sp|O95256|I18RA_HUMAN	uc002tbx.3	100
sp|O95256-2|I18RA_HUMAN	uc010fiz.3	100
sp|O95257|GA45G_HUMAN	uc004aqq.3	100
sp|O95258|UCP5_HUMAN	uc004evp.1	100
sp|O95258-2|UCP5_HUMAN	uc004evq.1	100
sp|O95258-3|UCP5_HUMAN	uc004evr.1	100
sp|O95259|KCNH1_HUMAN	uc001hib.2	100
sp|O95259-2|KCNH1_HUMAN	uc001hic.2	100
sp|O95260|ATE1_HUMAN	uc001lfq.3	100
sp|O95260-2|ATE1_HUMAN	uc001lfp.3	100
sp|O95263|PDE8B_HUMAN	uc003kfa.3	100
sp|O95263-2|PDE8B_HUMAN	uc003kfe.3	100
sp|O95263-3|PDE8B_HUMAN	uc003kfc.3	100
sp|O95263-4|PDE8B_HUMAN	uc003kfb.3	100
sp|O95263-6|PDE8B_HUMAN	uc003kfd.3	100
sp|O95264|5HT3B_HUMAN	uc001pok.3	100
sp|O95264-2|5HT3B_HUMAN	uc001pol.3	100
sp|O95267|GRP1_HUMAN	uc001zke.4	100
sp|O95267-2|GRP1_HUMAN	uc001zkd.4	100
sp|O95271|TNKS1_HUMAN	uc003wss.3	100
sp|O95273|CCDB1_HUMAN	uc001zqv.3	100
sp|O95274|LYPD3_HUMAN	uc002owl.1	100
sp|O95278|EPM2A_HUMAN	uc003qkw.3	100
sp|O95278-2|EPM2A_HUMAN	uc003qkv.3	100
sp|O95278-5|EPM2A_HUMAN	uc010khr.3	100
sp|O95278-7|EPM2A_HUMAN	uc003qku.3	100
sp|O95278-8|EPM2A_HUMAN	uc003qkx.3	100
sp|O95279|KCNK5_HUMAN	uc003oon.3	100
sp|O95292|VAPB_HUMAN	uc002xza.3	100
sp|O95292-2|VAPB_HUMAN	uc002xzd.2	100
sp|O95294|RASL1_HUMAN	uc001tum.2	100
sp|O95294-2|RASL1_HUMAN	uc001tul.3	100
sp|O95294-3|RASL1_HUMAN	uc001tun.2	100
sp|O95294-4|RASL1_HUMAN	uc010syp.2	100
sp|O95295|SNAPN_HUMAN	uc001fcq.4	100
sp|O95297|MPZL1_HUMAN	uc001geo.3	100
sp|O95297-2|MPZL1_HUMAN	uc001geo.3	99
sp|O95297-3|MPZL1_HUMAN	uc001gep.3	100
sp|O95297-4|MPZL1_HUMAN	uc031prf.1	100
sp|O95297-5|MPZL1_HUMAN	uc001geq.3	100
sp|O95298|NDUC2_HUMAN	uc009yuw.3	100
sp|O95298-2|NDUC2_HUMAN	uc021qnw.1	100
sp|O95298-3|NDUC2_HUMAN	uc021qnv.1	100
sp|O95299|NDUAA_HUMAN	uc002vyn.3	100
sp|O95299-2|NDUAA_HUMAN	uc010fzc.2	100
sp|O95302|FKBP9_HUMAN	uc003tdh.3	100
sp|O95302-2|FKBP9_HUMAN	uc011kam.2	100
sp|O95302-3|FKBP9_HUMAN	uc011kal.2	100
sp|O95319|CELF2_HUMAN	uc001iki.4	100
sp|O95319-5|CELF2_HUMAN	uc001iko.4	100
sp|O95336|6PGL_HUMAN	uc002ngw.3	100
sp|O95340|PAPS2_HUMAN	uc001kex.3	100
sp|O95340-2|PAPS2_HUMAN	uc001kew.3	100
sp|O95342|ABCBB_HUMAN	uc002ueo.1	100
sp|O95343|SIX3_HUMAN	uc002run.2	100
sp|O95347|SMC2_HUMAN	uc004bbx.3	100
sp|O95352|ATG7_HUMAN	uc003bwc.3	100
sp|O95352-2|ATG7_HUMAN	uc003bwd.3	100
sp|O95352-3|ATG7_HUMAN	uc011aum.2	100
sp|O95359|TACC2_HUMAN	uc001lfv.3	100
sp|O95359-1|TACC2_HUMAN	uc001lfz.3	100
sp|O95359-2|TACC2_HUMAN	uc001lfy.3	100
sp|O95359-3|TACC2_HUMAN	uc009xzx.3	98
sp|O95359-5|TACC2_HUMAN	uc001lfw.3	100
sp|O95359-6|TACC2_HUMAN	uc001lga.3	100
sp|O95361|TRI16_HUMAN	uc002gox.3	100
sp|O95363|SYFM_HUMAN	uc003mwr.2	100
sp|O95365|ZBT7A_HUMAN	uc002lzi.3	100
sp|O95371|OR2C1_HUMAN	uc002cuw.1	100
sp|O95372|LYPA2_HUMAN	uc001bht.3	100
sp|O95373|IPO7_HUMAN	uc001mho.3	100
sp|O95376|ARI2_HUMAN	uc003cvc.3	100
sp|O95377|CXB5_HUMAN	uc021okz.1	100
sp|O95379|TFIP8_HUMAN	uc003ksi.3	100
sp|O95379-3|TFIP8_HUMAN	uc003ksg.3	100
sp|O95382|M3K6_HUMAN	uc001bny.1	100
sp|O95382-3|M3K6_HUMAN	uc009vsw.1	100
sp|O95388|WISP1_HUMAN	uc003yub.3	100
sp|O95388-2|WISP1_HUMAN	uc003yuc.3	100
sp|O95388-3|WISP1_HUMAN	uc010med.3	100
sp|O95388-4|WISP1_HUMAN	uc010mec.3	100
sp|O95388-5|WISP1_HUMAN	uc010meb.3	100
sp|O95389-2|WISP3_HUMAN	uc003pvo.3	100
sp|O95390|GDF11_HUMAN	uc001shq.3	100
sp|O95391|SLU7_HUMAN	uc003lyg.3	100
sp|O95393|BMP10_HUMAN	uc002sez.1	100
sp|O95394|AGM1_HUMAN	uc003pju.2	100
sp|O95394-3|AGM1_HUMAN	uc021zcd.1	100
sp|O95394-4|AGM1_HUMAN	uc011dyz.2	100
sp|O95395|GCNT3_HUMAN	uc021smz.1	100
sp|O95396|MOCS3_HUMAN	uc002xvy.2	100
sp|O95397|PKHA9_HUMAN	uc001rom.2	100
sp|O95398|RPGF3_HUMAN	uc001rpz.4	99
sp|O95398-3|RPGF3_HUMAN	uc009zkq.3	99
sp|O95399|UTS2_HUMAN	uc001aor.3	100
sp|O95399-2|UTS2_HUMAN	uc001aos.3	100
sp|O95400|CD2B2_HUMAN	uc002dxs.3	100
sp|O95402|MED26_HUMAN	uc002nen.1	100
sp|O95405|ZFYV9_HUMAN	uc001cto.4	100
sp|O95405-2|ZFYV9_HUMAN	uc001ctp.4	100
sp|O95405-3|ZFYV9_HUMAN	uc001ctn.4	100
sp|O95406|CNIH1_HUMAN	uc001xat.1	100
sp|O95407|TNF6B_HUMAN	uc002yfz.3	100
sp|O95409|ZIC2_HUMAN	uc001von.3	100
sp|O95411|TIAF1_HUMAN	uc002hdv.1	100
sp|O95415|BRI3_HUMAN	uc003upi.2	100
sp|O95416|SOX14_HUMAN	uc003erm.2	100
sp|O95424|DEXI_HUMAN	uc021tcx.1	100
sp|O95425|SVIL_HUMAN	uc001iut.1	100
sp|O95425-2|SVIL_HUMAN	uc001iuu.1	100
sp|O95425-3|SVIL_HUMAN	uc001iut.1	99
sp|O95425-4|SVIL_HUMAN	uc031ptq.1	100
sp|O95427|PIGN_HUMAN	uc021uld.1	100
sp|O95428|PPN_HUMAN	uc010ttx.2	100
sp|O95428-2|PPN_HUMAN	uc010arm.3	100
sp|O95428-5|PPN_HUMAN	uc010tty.2	100
sp|O95428-6|PPN_HUMAN	uc001xnw.4	100
sp|O95429|BAG4_HUMAN	uc003xky.2	100
sp|O95429-2|BAG4_HUMAN	uc003xkz.2	100
sp|O95433|AHSA1_HUMAN	uc001xtw.3	100
sp|O95433-2|AHSA1_HUMAN	uc010tvk.1	100
sp|O95436|NPT2B_HUMAN	uc003grr.3	99
sp|O95436-2|NPT2B_HUMAN	uc010iev.3	99
sp|O95445|APOM_HUMAN	uc011jlg.2	100
sp|O95445-2|APOM_HUMAN	uc011jlf.3	100
sp|O95447|LCA5L_HUMAN	uc002yxv.3	100
sp|O95450|ATS2_HUMAN	uc003mjw.3	100
sp|O95450-2|ATS2_HUMAN	uc011dgm.2	100
sp|O95452|CXB6_HUMAN	uc021rhb.1	100
sp|O95453|PARN_HUMAN	uc010uzd.2	100
sp|O95453-3|PARN_HUMAN	uc010uze.2	100
sp|O95455|TGDS_HUMAN	uc001vlw.3	100
sp|O95456|PSMG1_HUMAN	uc002yxi.4	100
sp|O95456-2|PSMG1_HUMAN	uc002yxj.4	100
sp|O95460-2|MATN4_HUMAN	uc002xnn.2	100
sp|O95460-4|MATN4_HUMAN	uc002xno.2	100
sp|O95461|LARGE_HUMAN	uc003ane.4	100
sp|O95461-2|LARGE_HUMAN	uc010gwp.3	100
sp|O95466|FMNL_HUMAN	uc002iin.3	99
sp|O95467|GNAS3_HUMAN	uc021wfm.1	100
sp|O95470|SGPL1_HUMAN	uc001jrm.3	100
sp|O95471|CLD7_HUMAN	uc002gfn.4	100
sp|O95473|SNG4_HUMAN	uc002piz.3	100
sp|O95475|SIX6_HUMAN	uc001xfa.4	100
sp|O95476|CNEP1_HUMAN	uc002gfe.2	100
sp|O95477|ABCA1_HUMAN	uc004bcl.3	100
sp|O95478|NSA2_HUMAN	uc003kdk.2	100
sp|O95479|G6PE_HUMAN	uc001apt.3	100
sp|O95484|CLD9_HUMAN	uc010uwo.1	100
sp|O95486|SC24A_HUMAN	uc003kzs.3	100
sp|O95486-2|SC24A_HUMAN	uc021ydr.1	100
sp|O95487|SC24B_HUMAN	uc003hzk.3	100
sp|O95487-2|SC24B_HUMAN	uc003hzl.3	100
sp|O95487-3|SC24B_HUMAN	uc011cfp.2	100
sp|O95490|LPHN2_HUMAN	uc001diu.3	96
sp|O95490-2|LPHN2_HUMAN	uc001diu.3	100
sp|O95490-4|LPHN2_HUMAN	uc001div.3	100
sp|O95490-5|LPHN2_HUMAN	uc001diu.3	99
sp|O95490-7|LPHN2_HUMAN	uc001diu.3	96
sp|O95497|VNN1_HUMAN	uc003qdo.3	100
sp|O95498|VNN2_HUMAN	uc003qdt.3	99
sp|O95498-2|VNN2_HUMAN	uc010kgb.3	99
sp|O95500|CLD14_HUMAN	uc021wja.1	100
sp|O95502|NPTXR_HUMAN	uc003awk.3	100
sp|O95503|CBX6_HUMAN	uc003awl.3	100
sp|O95521|PRAM1_HUMAN	uc001auj.2	100
sp|O95522|PRA12_HUMAN	uc001aui.3	100
sp|O95528|GTR10_HUMAN	uc002xsl.3	100
sp|O95544|NADK_HUMAN	uc001aid.4	100
sp|O95544-2|NADK_HUMAN	uc001aie.3	100
sp|O95551|TYDP2_HUMAN	uc003nej.3	100
sp|O95561|CA105_HUMAN	uc001gik.3	100
sp|O95562|SFT2B_HUMAN	uc001gfi.4	100
sp|O95563|MPC2_HUMAN	uc001get.3	100
sp|O95567|CV031_HUMAN	uc003aej.1	100
sp|O95568|MET18_HUMAN	uc021pen.1	100
sp|O95571|ETHE1_HUMAN	uc002owp.3	100
sp|O95573|ACSL3_HUMAN	uc002vnj.3	100
sp|O95600|KLF8_HUMAN	uc004dur.3	100
sp|O95600-3|KLF8_HUMAN	uc011mop.2	100
sp|O95600-4|KLF8_HUMAN	uc031tjr.1	100
sp|O95600-5|KLF8_HUMAN	uc031tjs.1	100
sp|O95602|RPA1_HUMAN	uc002sqs.3	100
sp|O95613|PCNT_HUMAN	uc002zji.4	100
sp|O95613-2|PCNT_HUMAN	uc002zjj.3	100
sp|O95619|YETS4_HUMAN	uc001sux.3	100
sp|O95620|DUS4L_HUMAN	uc031syv.1	100
sp|O95620-2|DUS4L_HUMAN	uc031syx.1	100
sp|O95622|ADCY5_HUMAN	uc003egh.2	100
sp|O95622-2|ADCY5_HUMAN	uc021xdd.1	100
sp|O95625|ZBT11_HUMAN	uc003dve.4	100
sp|O95626|AN32D_HUMAN	uc010slt.2	100
sp|O95628|CNOT4_HUMAN	uc003vsv.2	100
sp|O95628-10|CNOT4_HUMAN	uc011kpy.2	100
sp|O95628-2|CNOT4_HUMAN	uc003vsu.2	100
sp|O95628-4|CNOT4_HUMAN	uc003vst.3	100
sp|O95628-8|CNOT4_HUMAN	uc003vss.3	100
sp|O95628-9|CNOT4_HUMAN	uc011kpz.2	100
sp|O95630|STABP_HUMAN	uc002sjv.3	100
sp|O95631|NET1_HUMAN	uc002glw.4	100
sp|O95633|FSTL3_HUMAN	uc002lpk.1	100
sp|O95639|CPSF4_HUMAN	uc003uqj.3	100
sp|O95639-2|CPSF4_HUMAN	uc003uqi.3	100
sp|O95639-3|CPSF4_HUMAN	uc003uqk.3	100
sp|O95644|NFAC1_HUMAN	uc010xfg.2	100
sp|O95644-10|NFAC1_HUMAN	uc010xfh.2	100
sp|O95644-11|NFAC1_HUMAN	uc010xfk.2	100
sp|O95644-2|NFAC1_HUMAN	uc002lnc.1	100
sp|O95644-3|NFAC1_HUMAN	uc010xfi.1	100
sp|O95644-4|NFAC1_HUMAN	uc002lnd.3	100
sp|O95644-5|NFAC1_HUMAN	uc002lng.3	100
sp|O95644-6|NFAC1_HUMAN	uc002lnf.3	100
sp|O95661|DIRA3_HUMAN	uc021ooq.1	100
sp|O95665|NTR2_HUMAN	uc002rbq.4	99
sp|O95670|VATG2_HUMAN	uc011jjl.2	100
sp|O95670-2|VATG2_HUMAN	uc021zwk.1	100
sp|O95671|ASML_HUMAN	uc004fpk.2	100
sp|O95671-2|ASML_HUMAN	uc004fpl.2	100
sp|O95672|ECEL1_HUMAN	uc002vsv.2	100
sp|O95672-2|ECEL1_HUMAN	uc010fya.1	100
sp|O95674|CDS2_HUMAN	uc002wls.3	100
sp|O95677|EYA4_HUMAN	uc003qec.4	100
sp|O95677-2|EYA4_HUMAN	uc003qee.4	100
sp|O95677-4|EYA4_HUMAN	uc003qed.4	100
sp|O95677-5|EYA4_HUMAN	uc011ecq.2	100
sp|O95678|K2C75_HUMAN	uc001saj.2	100
sp|O95684|FR1OP_HUMAN	uc003qvj.3	100
sp|O95684-2|FR1OP_HUMAN	uc003qvk.3	100
sp|O95685|PPR3D_HUMAN	uc002ybb.3	100
sp|O95696|BRD1_HUMAN	uc003biv.3	100
sp|O95696-2|BRD1_HUMAN	uc003biu.4	100
sp|O95704|APBB3_HUMAN	uc021yeh.1	100
sp|O95704-2|APBB3_HUMAN	uc003lge.1	100
sp|O95704-3|APBB3_HUMAN	uc003lgd.1	100
sp|O95704-4|APBB3_HUMAN	uc021yeg.1	100
sp|O95707|RPP29_HUMAN	uc002nsf.2	100
sp|O95711|LY86_HUMAN	uc003mwy.1	100
sp|O95714|HERC2_HUMAN	uc001zbj.4	100
sp|O95715|CXL14_HUMAN	uc003lay.3	100
sp|O95716|RAB3D_HUMAN	uc002mqx.3	100
sp|O95718|ERR2_HUMAN	uc001xsr.3	100
sp|O95718-3|ERR2_HUMAN	uc001xsq.1	100
sp|O95721|SNP29_HUMAN	uc011ahw.2	100
sp|O95727|CRTAM_HUMAN	uc001pyj.3	100
sp|O95727-2|CRTAM_HUMAN	uc001pyk.3	100
sp|O95741-2|CPNE6_HUMAN	uc010tnv.2	100
sp|O95747|OXSR1_HUMAN	uc003chy.3	100
sp|O95749|GGPPS_HUMAN	uc001hww.3	100
sp|O95750|FGF19_HUMAN	uc001opf.3	100
sp|O95751|LDOC1_HUMAN	uc004fbj.3	100
sp|O95754|SEM4F_HUMAN	uc002sna.2	100
sp|O95754-2|SEM4F_HUMAN	uc002snc.2	100
sp|O95755|RAB36_HUMAN	uc002zwv.1	100
sp|O95755-2|RAB36_HUMAN	uc010gtw.1	100
sp|O95757|HS74L_HUMAN	uc003ifm.3	100
sp|O95758|PTBP3_HUMAN	uc004bfw.3	100
sp|O95758-2|PTBP3_HUMAN	uc004bfz.3	100
sp|O95758-4|PTBP3_HUMAN	uc004bfv.3	100
sp|O95758-5|PTBP3_HUMAN	uc004bfx.3	100
sp|O95758-6|PTBP3_HUMAN	uc011lwu.2	100
sp|O95758-7|PTBP3_HUMAN	uc004bfy.3	100
sp|O95759|TBCD8_HUMAN	uc010fiv.3	100
sp|O95759-2|TBCD8_HUMAN	uc002tau.4	100
sp|O95760|IL33_HUMAN	uc003zjt.3	100
sp|O95760-2|IL33_HUMAN	uc011lmg.2	100
sp|O95760-3|IL33_HUMAN	uc022bdf.1	100
sp|O95760-4|IL33_HUMAN	uc011lmh.2	100
sp|O95772|MENTO_HUMAN	uc003tfr.3	100
sp|O95777|LSM8_HUMAN	uc003vjg.3	100
sp|O95780|ZN682_HUMAN	uc002noq.3	100
sp|O95782|AP2A1_HUMAN	uc002ppn.3	100
sp|O95782-2|AP2A1_HUMAN	uc002ppo.3	100
sp|O95785-2|WIZ_HUMAN	uc002nbb.4	100
sp|O95785-4|WIZ_HUMAN	uc002nba.4	100
sp|O95786|DDX58_HUMAN	uc003zra.3	100
sp|O95789|ZMYM6_HUMAN	uc001byh.3	100
sp|O95789-1|ZMYM6_HUMAN	uc001byf.1	100
sp|O95789-4|ZMYM6_HUMAN	uc001byk.2	100
sp|O95789-5|ZMYM6_HUMAN	uc021olg.1	100
sp|O95793|STAU1_HUMAN	uc002xug.3	100
sp|O95793-3|STAU1_HUMAN	uc002xuf.3	100
sp|O95800|GPR75_HUMAN	uc021vhn.1	100
sp|O95801|TTC4_HUMAN	uc001cxx.4	100
sp|O95803|NDST3_HUMAN	uc003ibx.3	100
sp|O95803-2|NDST3_HUMAN	uc003ibw.3	100
sp|O95803-3|NDST3_HUMAN	uc011cgf.1	100
sp|O95807|TM50A_HUMAN	uc001bke.3	100
sp|O95810|SDPR_HUMAN	uc002utb.3	100
sp|O95813|CER1_HUMAN	uc003zlj.3	100
sp|O95816|BAG2_HUMAN	uc003pdr.3	100
sp|O95816-2|BAG2_HUMAN	uc011dxo.2	100
sp|O95817|BAG3_HUMAN	uc001lem.3	100
sp|O95819|M4K4_HUMAN	uc002tbg.3	100
sp|O95819-2|M4K4_HUMAN	uc002tbd.3	99
sp|O95819-3|M4K4_HUMAN	uc002tbc.3	99
sp|O95819-4|M4K4_HUMAN	uc002tbh.3	100
sp|O95819-5|M4K4_HUMAN	uc010yvy.2	99
sp|O95822|DCMC_HUMAN	uc002fgz.3	100
sp|O95825|QORL1_HUMAN	uc021wio.1	100
sp|O95831|AIFM1_HUMAN	uc004evg.3	100
sp|O95831-2|AIFM1_HUMAN	uc004evi.3	100
sp|O95831-3|AIFM1_HUMAN	uc004evh.3	100
sp|O95831-4|AIFM1_HUMAN	uc011mus.2	100
sp|O95832|CLD1_HUMAN	uc003fsh.3	100
sp|O95833|CLIC3_HUMAN	uc004ckj.1	100
sp|O95834|EMAL2_HUMAN	uc002pcn.3	100
sp|O95834-2|EMAL2_HUMAN	uc010xxl.2	100
sp|O95834-3|EMAL2_HUMAN	uc010xxm.2	100
sp|O95835|LATS1_HUMAN	uc003qmu.2	100
sp|O95835-2|LATS1_HUMAN	uc003qmw.3	100
sp|O95837|GNA14_HUMAN	uc004aku.3	100
sp|O95838|GLP2R_HUMAN	uc002gmd.1	100
sp|O95841|ANGL1_HUMAN	uc001gmb.3	100
sp|O95843|GUC1C_HUMAN	uc003dxj.2	100
sp|O95843-2|GUC1C_HUMAN	uc003dxk.2	99
sp|O95847|UCP4_HUMAN	uc003oyh.3	100
sp|O95847-2|UCP4_HUMAN	uc003oyg.3	100
sp|O95848|NUD14_HUMAN	uc010tyn.3	100
sp|O95857|TSN13_HUMAN	uc003stq.3	100
sp|O95858|TSN15_HUMAN	uc001jpo.1	100
sp|O95859|TSN12_HUMAN	uc003vjk.3	100
sp|O95861|BPNT1_HUMAN	uc001hma.3	100
sp|O95861-4|BPNT1_HUMAN	uc010puh.2	100
sp|O95863|SNAI1_HUMAN	uc002xuz.3	100
sp|O95864|FADS2_HUMAN	uc001nsl.1	100
sp|O95864-2|FADS2_HUMAN	uc001nsj.2	100
sp|O95864-3|FADS2_HUMAN	uc001nsk.3	100
sp|O95864-4|FADS2_HUMAN	uc010rlo.1	100
sp|O95865|DDAH2_HUMAN	uc011jms.2	100
sp|O95866|G6B_HUMAN	uc011jml.2	100
sp|O95866-2|G6B_HUMAN	uc011jmm.2	100
sp|O95866-3|G6B_HUMAN	uc011jmo.2	100
sp|O95866-4|G6B_HUMAN	uc011jmp.2	100
sp|O95866-5|G6B_HUMAN	uc011jmn.2	100
sp|O95866-7|G6B_HUMAN	uc011jmq.2	100
sp|O95867|LY66C_HUMAN	uc011jmj.2	100
sp|O95868|LY66D_HUMAN	uc011jmh.1	100
sp|O95870|ABHGA_HUMAN	uc011jlw.2	100
sp|O95870-2|ABHGA_HUMAN	uc011jlv.2	100
sp|O95872|GPAN1_HUMAN	uc011jll.2	100
sp|O95873|CF047_HUMAN	uc011jlh.1	100
sp|O95876|FRITZ_HUMAN	uc002sch.3	100
sp|O95876-3|FRITZ_HUMAN	uc002scf.3	100
sp|O95881|TXD12_HUMAN	uc001cti.4	100
sp|O95886|DLGP3_HUMAN	uc001byc.3	100
sp|O95897|NOE2_HUMAN	uc002mmp.3	100
sp|O95900|TRUB2_HUMAN	uc004buq.1	100
sp|O95905|SGT1_HUMAN	uc001jtn.3	100
sp|O95905-2|SGT1_HUMAN	uc009xqy.3	100
sp|O95905-3|SGT1_HUMAN	uc009xqx.3	100
sp|O95907|MOT3_HUMAN	uc003auu.3	100
sp|O95918|OR2H2_HUMAN	uc011ieq.1	100
sp|O95922|TTLL1_HUMAN	uc003bdi.3	100
sp|O95922-4|TTLL1_HUMAN	uc010gzh.3	100
sp|O95925|EPPI_HUMAN	uc002xou.3	100
sp|O95925-3|EPPI_HUMAN	uc010zxc.2	100
sp|O95926|SYF2_HUMAN	uc001bjt.1	100
sp|O95926-2|SYF2_HUMAN	uc001bju.1	100
sp|O95931|CBX7_HUMAN	uc003axb.3	100
sp|O95932|TGM3L_HUMAN	uc002wfy.1	100
sp|O95932-2|TGM3L_HUMAN	uc010gal.1	100
sp|O95935|TBX18_HUMAN	uc003pkl.2	100
sp|O95936|EOMES_HUMAN	uc003cdx.4	100
sp|O95936-4|EOMES_HUMAN	uc003cdy.4	100
sp|O95944|NCTR2_HUMAN	uc003oqh.2	100
sp|O95944-2|NCTR2_HUMAN	uc003oqi.2	100
sp|O95944-3|NCTR2_HUMAN	uc003oqj.2	100
sp|O95947|TBX6_HUMAN	uc010veh.2	100
sp|O95947-2|TBX6_HUMAN	uc002dwk.1	100
sp|O95948|ONEC2_HUMAN	uc002lgo.3	100
sp|O95954|FTCD_HUMAN	uc002zih.3	100
sp|O95954-2|FTCD_HUMAN	uc002zig.3	100
sp|O95954-3|FTCD_HUMAN	uc010gqf.3	99
sp|O95965|ITGBL_HUMAN	uc001vpb.4	100
sp|O95965-3|ITGBL_HUMAN	uc031qnc.1	100
sp|O95967|FBLN4_HUMAN	uc001ofy.4	100
sp|O95968|SG1D1_HUMAN	uc001nsz.1	100
sp|O95969|SG1D2_HUMAN	uc001ntb.3	100
sp|O95970|LGI1_HUMAN	uc001kjc.4	100
sp|O95970-2|LGI1_HUMAN	uc021pwk.1	100
sp|O95970-3|LGI1_HUMAN	uc010qnv.2	100
sp|O95971|BY55_HUMAN	uc001eol.1	100
sp|O95972|BMP15_HUMAN	uc011mnw.2	100
sp|O95976|IGSF6_HUMAN	uc002djg.2	100
sp|O95977|S1PR4_HUMAN	uc002lxg.3	100
sp|O95980|RECK_HUMAN	uc003zyv.3	100
sp|O95983|MBD3_HUMAN	uc002ltl.1	100
sp|O95983-2|MBD3_HUMAN	uc002ltk.3	100
sp|O95985|TOP3B_HUMAN	uc010gtl.3	100
sp|O95988|TCL1B_HUMAN	uc001yez.3	100
sp|O95989|NUDT3_HUMAN	uc003ojl.3	100
sp|O95990-2|F107A_HUMAN	uc003dkp.1	100
sp|O95990-3|F107A_HUMAN	uc010hnm.3	100
sp|O95990-4|F107A_HUMAN	uc003dko.3	100
sp|O95992|CH25H_HUMAN	uc001kfz.3	100
sp|O95994|AGR2_HUMAN	uc003str.3	100
sp|O95995|GAS8_HUMAN	uc002fqi.1	100
sp|O95995-2|GAS8_HUMAN	uc010vps.1	100
sp|O95996|APC2_HUMAN	uc002lst.1	100
sp|O95996-3|APC2_HUMAN	uc002lsu.1	100
sp|O95997|PTTG1_HUMAN	uc003lyk.3	100
sp|O95998|I18BP_HUMAN	uc001ori.2	100
sp|O95998-3|I18BP_HUMAN	uc009ysv.1	100
sp|O95998-4|I18BP_HUMAN	uc021qmv.1	100
sp|O95999|BCL10_HUMAN	uc021opd.1	100
sp|O96000|NDUBA_HUMAN	uc002cni.2	100
sp|O96000-2|NDUBA_HUMAN	uc002cnj.2	100
sp|O96001|PPR17_HUMAN	uc003tcl.3	100
sp|O96001-2|PPR17_HUMAN	uc011kaf.2	100
sp|O96002|TM257_HUMAN	uc004fch.3	100
sp|O96004|HAND1_HUMAN	uc003lvn.3	100
sp|O96005|CLPT1_HUMAN	uc002pai.3	100
sp|O96005-4|CLPT1_HUMAN	uc010xxg.2	100
sp|O96006|ZBED1_HUMAN	uc022civ.1	100
sp|O96007|MOC2B_HUMAN	uc003joz.3	100
sp|O96008|TOM40_HUMAN	uc002paa.4	100
sp|O96008-2|TOM40_HUMAN	uc002ozz.3	100
sp|O96009|NAPSA_HUMAN	uc002prx.3	100
sp|O96011|PX11B_HUMAN	uc001eny.2	100
sp|O96011-2|PX11B_HUMAN	uc010oyu.2	100
sp|O96013|PAK4_HUMAN	uc002okn.1	100
sp|O96013-3|PAK4_HUMAN	uc002oko.1	100
sp|O96013-4|PAK4_HUMAN	uc002okp.1	100
sp|O96014|WNT11_HUMAN	uc001oxe.3	100
sp|O96015|DNAL4_HUMAN	uc003awj.3	100
sp|O96017|CHK2_HUMAN	uc003adu.1	100
sp|O96017-12|CHK2_HUMAN	uc003adv.1	100
sp|O96017-4|CHK2_HUMAN	uc010gvh.1	100
sp|O96017-9|CHK2_HUMAN	uc003adt.1	100
sp|O96018|APBA3_HUMAN	uc002lyp.1	100
sp|O96019|ACL6A_HUMAN	uc003fjw.3	100
sp|O96019-2|ACL6A_HUMAN	uc003fjy.3	100
sp|O96020|CCNE2_HUMAN	uc003yhc.3	100
sp|O96024|B3GT4_HUMAN	uc011jag.1	100
sp|O96028|NSD2_HUMAN	uc003ged.4	100
sp|O96028-2|NSD2_HUMAN	uc010icf.3	100
sp|O96028-3|NSD2_HUMAN	uc003geh.1	100
sp|O96028-5|NSD2_HUMAN	uc003gea.1	100
sp|O96028-6|NSD2_HUMAN	uc003gdx.3	100
sp|O96028-7|NSD2_HUMAN	uc003geg.1	100
sp|O96033|MOC2A_HUMAN	uc011cqf.2	100
sp|O97980|HMHB1_HUMAN	uc003lnj.3	100
sp|P00167|CYB5_HUMAN	uc002lli.3	100
sp|P00167-2|CYB5_HUMAN	uc002llh.3	100
sp|P00167-3|CYB5_HUMAN	uc021ull.1	100
sp|P00325|ADH1B_HUMAN	uc003hus.4	99
sp|P00326|ADH1G_HUMAN	uc031sgp.1	100
sp|P00338-2|LDHA_HUMAN	uc021qep.1	100
sp|P00338-3|LDHA_HUMAN	uc010rdd.2	100
